,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
10,-5.524838769266151e-09,-4.02333673525661e-09,-2.7736865822986673e-09,-1.868357356345549e-09,-1.2636041985753331e-09,-8.506469447165202e-10,-5.743682424940243e-10,-3.9267805137707103e-10,-2.7424527407305096e-10,-1.9619778715015737e-10,-1.4268887599370583e-10,-9.900093545925402e-11,-6.956787112356657e-11,-5.238784665738825e-11,-4.119083794395147e-11,-3.028924801216102e-11,-2.1467624341225984e-11,-1.4950844662344412e-11,-9.43369639956209e-10,-7.238078481415623e-10,-5.52166543978951e-10,-4.2026854791894354e-10,-3.206470901902723e-10,-2.4651526238955674e-10,-1.9144244150094903e-10,-1.4939654929242335e-10,-1.1159321579179695e-10,-8.367352899549838e-11,-6.615495076332581e-11,-5.410724766146303e-11,-4.176139474136826e-11,-3.118058209561583e-11,-2.288817104593668e-11,-1.5908660447238235e-11,-1.075099965292249e-11,-7.163571727936331e-12,-4.635099484316147e-12,-2.887711735840656e-12,-1.766943361257372e-12,-1.0791907415442468e-12,-6.428141010392372e-13
11,-5.537333214406969e-09,-4.036761179210796e-09,-2.7861697325472555e-09,-1.878678446348778e-09,-1.2714590807447813e-09,-8.56157372247213e-10,-5.779228867572765e-10,-3.947616951795639e-10,-2.753216508430521e-10,-1.9663934271987114e-10,-1.4275765298656024e-10,-9.885258230300157e-11,-6.935112760232737e-11,-5.217345397471001e-11,-4.099875518631615e-11,-3.013631368741639e-11,-2.135886975522062e-11,-1.48805689005509e-11,-9.487994888812428e-10,-7.279277000420178e-10,-5.550756289454271e-10,-4.221427744770328e-10,-3.2170584980806767e-10,-2.4698651301982673e-10,-1.9152785968491244e-10,-1.4925092747688604e-10,-1.1132001280196978e-10,-8.337663681064917e-11,-6.588161951870487e-11,-5.386903412094316e-11,-4.157495185116822e-11,-3.104941561528292e-11,-2.280461238066498e-11,-1.5864783742146965e-11,-1.0733270206137645e-11,-7.16033934271525e-12,-4.638868580381528e-12,-2.893827206149375e-12,-1.772897183019554e-12,-1.084052731097464e-12,-6.463849159043027e-13
12,-5.510752622620834e-09,-4.012335071143312e-09,-2.766158839096379e-09,-1.8638294796557824e-09,-1.2611972419477552e-09,-8.495956431653025e-10,-5.740298139392745e-10,-3.9259938396601226e-10,-2.741767934084809e-10,-1.960531118366426e-10,-1.4247428799300238e-10,-9.875925927644027e-11,-6.93571878202581e-11,-5.222562643789142e-11,-4.1073588769451416e-11,-3.0223392488503776e-11,-2.144385631890391e-11,-1.4953167508826757e-11,-9.420260235555829e-10,-7.230950265239635e-10,-5.518436274622886e-10,-4.2012632617871303e-10,-3.205357801424308e-10,-2.4635828339640034e-10,-1.9122686946815237e-10,-1.4914655700926056e-10,-1.1135129130116938e-10,-8.348259938882944e-11,-6.602038794413055e-11,-5.402074069913182e-11,-4.172740755385085e-11,-3.1187800929808744e-11,-2.2919132972557182e-11,-1.5948835320265337e-11,-1.0788809181087108e-11,-7.19399076155499e-12,-4.6571470979995155e-12,-2.902398031904738e-12,-1.7762482935318483e-12,-1.0849571583638797e-12,-6.462545427588133e-13
13,-5.534130390459732e-09,-4.0348394758080834e-09,-2.7851859776680483e-09,-1.8783314846107523e-09,-1.2715359440407269e-09,-8.565210415818114e-10,-5.784570900560768e-10,-3.953706908849992e-10,-2.7593966173066633e-10,-1.9723192902701543e-10,-1.4331079938398463e-10,-9.935197042464281e-11,-6.97918498408759e-11,-5.256171217344314e-11,-4.1339510163673334e-11,-3.041491039838733e-11,-2.157083376132033e-11,-1.5031311644884733e-11,-9.494106137248e-10,-7.286724185185607e-10,-5.559076785977953e-10,-4.23016696792361e-10,-3.225816448969025e-10,-2.4783523535099053e-10,-1.92332771197802e-10,-1.5000241815234603e-10,-1.1199914629023367e-10,-8.397481996310557e-11,-6.64073784788662e-11,-5.432992658255829e-11,-4.1951987028697465e-11,-3.133731194352998e-11,-2.301062728895928e-11,-1.5995223528467397e-11,-1.0807000878426692e-11,-7.197292930832375e-12,-4.65369687067162e-12,-2.896974541616099e-12,-1.771211255167546e-12,-1.0810413918134426e-12,-6.435208413030634e-13
14,-5.549404531961853e-09,-4.045132562586735e-09,-2.790869723291778e-09,-1.8805968149280364e-09,-1.2717095757829149e-09,-8.555834232126796e-10,-5.771148376224136e-10,-3.940463550987125e-10,-2.7481885087534324e-10,-1.9635148378813713e-10,-1.4264597100878926e-10,-9.888899150944247e-11,-6.947259594784012e-11,-5.232631093530482e-11,-4.1157534598124156e-11,-3.028324491769825e-11,-2.1478256010238714e-11,-1.4966636769300272e-11,-9.485905741554683e-10,-7.273872399110468e-10,-5.544355971834281e-10,-4.215693609296147e-10,-3.2128930258053873e-10,-2.467505968955846e-10,-1.9145504291222018e-10,-1.4930895159238456e-10,-1.1148489895548304e-10,-8.359612008342713e-11,-6.611258949897911e-11,-5.409138885464026e-11,-4.176934365322513e-11,-3.12010219486619e-11,-2.2909836934166218e-11,-1.5924115348782698e-11,-1.0758101859066492e-11,-7.164284370828729e-12,-4.632310289728894e-12,-2.8839186678413602e-12,-1.763616443053577e-12,-1.0767747047234783e-12,-6.41275033341233e-13
15,-5.538137663576685e-09,-4.033175188243105e-09,-2.7802004611033257e-09,-1.87239230971466e-09,-1.2660991087449341e-09,-8.52229407159606e-10,-5.754253008701175e-10,-3.9340623768396495e-10,-2.7473558672911835e-10,-1.965032162944927e-10,-1.4285262918586277e-10,-9.904992677882903e-11,-6.955348605572338e-11,-5.234912698421868e-11,-4.1144046429075265e-11,-3.024201321414347e-11,-2.1426062280468924e-11,-1.4917125802761242e-11,-9.450945388318512e-10,-7.250590395986291e-10,-5.530822655884811e-10,-4.2093669969157524e-10,-3.2111734584492936e-10,-2.4681984564714725e-10,-1.9161105070371349e-10,-1.4945905345858765e-10,-1.115700916602274e-10,-8.360479001460819e-11,-6.607099674655e-11,-5.402074862401815e-11,-4.167988876997131e-11,-3.1109757046057266e-11,-2.2829851530713276e-11,-1.5863751739730756e-11,-1.0717965181471488e-11,-7.140119579001426e-12,-4.619314976199513e-12,-2.877796168847093e-12,-1.7610476193454964e-12,-1.0758141290490933e-12,-6.409982426715406e-13
16,-5.535082326024499e-09,-4.031135730536046e-09,-2.77902577886931e-09,-1.8718169745684228e-09,-1.2658814225236667e-09,-8.522193927635056e-10,-5.755318727649592e-10,-3.935777053155705e-10,-2.7493919852684855e-10,-1.9671383849875263e-10,-1.430502371804801e-10,-9.921452251563098e-11,-6.96779220712887e-11,-5.244220972540708e-11,-4.1214054068279494e-11,-3.0288748170239755e-11,-2.1454863324195586e-11,-1.4934380614066564e-11,-9.451071246852834e-10,-7.251755440504112e-10,-5.53267480612789e-10,-4.211650968271253e-10,-3.2136910946999334e-10,-2.4707731584670773e-10,-1.9185812477780496e-10,-1.4968220960887415e-10,-1.1175325713671572e-10,-8.37443724819077e-11,-6.617750818399121e-11,-5.410298183483911e-11,-4.1737399815273684e-11,-3.114776042423035e-11,-2.285476613819033e-11,-1.5879712017502876e-11,-1.0728563475302543e-11,-7.147438778565844e-12,-4.6243555878374535e-12,-2.8811461029620593e-12,-1.7631972364557958e-12,-1.0771597437201412e-12,-6.418035127308749e-13
17,-5.524946668931578e-09,-4.02770455127501e-09,-2.780266844275989e-09,-1.8750670148917132e-09,-1.2692212911703384e-09,-8.546932760036485e-10,-5.76870017178562e-10,-3.9394375066840153e-10,-2.746731073380459e-10,-1.9614023010705294e-10,-1.4239784190321072e-10,-9.863740558982393e-11,-6.924533406115003e-11,-5.21290250671041e-11,-4.098860852562434e-11,-3.015067169515506e-11,-2.13828768366351e-11,-1.4903681988847832e-11,-9.471367648967417e-10,-7.266597093717004e-10,-5.54071027096567e-10,-4.2132220729415275e-10,-3.2103259891074415e-10,-2.464482500782022e-10,-1.911190588596709e-10,-1.4896461574359813e-10,-1.1116017064823403e-10,-8.331164284937774e-11,-6.58688821032365e-11,-5.388445912198656e-11,-4.160870279850956e-11,-3.108742491690787e-11,-2.28372490168346e-11,-1.588706797565818e-11,-1.0745462324671309e-11,-7.165392407305695e-12,-4.639707935551686e-12,-2.8927381755158305e-12,-1.7713216317932498e-12,-1.0826251371939755e-12,-6.453018853707695e-13
18,-5.513383704112139e-09,-4.019500486784367e-09,-2.7753712483236834e-09,-1.8728018203016474e-09,-1.2687139859222933e-09,-8.552507028389161e-10,-5.779386152829931e-10,-3.9513882977657066e-10,-2.7577250338439814e-10,-1.9704760009487893e-10,-1.43090960107086e-10,-9.910021915211732e-11,-6.953314069305337e-11,-5.23163250805438e-11,-4.111619441397308e-11,-3.0228675513100825e-11,-2.1429647733747648e-11,-1.4933356594383624e-11,-9.47628800670867e-10,-7.276244251060039e-10,-5.552917826612086e-10,-4.2261137757332986e-10,-3.222487044145378e-10,-2.47505192771155e-10,-1.919816123630161e-10,-1.4963018311869381e-10,-1.1161821914356616e-10,-8.361013378409791e-11,-6.607365123951133e-11,-5.4032102090460134e-11,-4.1707205245996806e-11,-3.115302812132508e-11,-2.2882970935562513e-11,-1.5918921327144425e-11,-1.0767452171029026e-11,-7.179935343472852e-12,-4.648461687408579e-12,-2.8973050598857456e-12,-1.7733198742910819e-12,-1.0832727978130828e-12,-6.453133186612941e-13
19,-5.515190707397825e-09,-4.017432405189847e-09,-2.7711586440142462e-09,-1.8681800226623256e-09,-1.2647044140569267e-09,-8.52267403810941e-10,-5.760044366290481e-10,-3.9406099660266065e-10,-2.7528925912320525e-10,-1.9692629025237177e-10,-1.4316476054860116e-10,-9.926559117675134e-11,-6.970411363025475e-11,-5.246266003358726e-11,-4.1234191326282373e-11,-3.031035204786636e-11,-2.1477515404265603e-11,-1.4956185840000074e-11,-9.448210952196413e-10,-7.254234453994933e-10,-5.537380728212522e-10,-4.2165040142663004e-10,-3.21763842943576e-10,-2.4735609909705694e-10,-1.9203955393431587e-10,-1.4979677092252602e-10,-1.1182421961667366e-10,-8.379776490352107e-11,-6.622647276825425e-11,-5.41511014070301e-11,-4.1785149924074174e-11,-3.119374227536201e-11,-2.289660767245576e-11,-1.591462438715449e-11,-1.0755359998105193e-11,-7.16666439059175e-12,-4.637178678443902e-12,-2.8890540255459117e-12,-1.767815391955938e-12,-1.079776686742807e-12,-6.432117853311524e-13
20,-5.532117182932397e-09,-4.030270965849116e-09,-2.779529435295296e-09,-1.8727797232836107e-09,-1.26669228219447e-09,-8.52619459163419e-10,-5.755131902846366e-10,-3.932719541047644e-10,-2.745089749611185e-10,-1.962844483442848e-10,-1.4269423510381918e-10,-9.898082382811032e-11,-6.955708110223411e-11,-5.239091245597965e-11,-4.120405952840243e-11,-3.0310628557131776e-11,-2.149194576637062e-11,-1.497360696188017e-11,-9.454352686421832e-10,-7.252834562982263e-10,-5.531446415734836e-10,-4.2086148282453906e-10,-3.2096855476404554e-10,-2.4666562018007134e-10,-1.9149925539229356e-10,-1.4941270322764237e-10,-1.1160262094156955e-10,-8.369577313970897e-11,-6.618959212243349e-11,-5.4149761772752477e-11,-4.1808807412083e-11,-3.122735739898564e-11,-2.292989411963921e-11,-1.594233585541772e-11,-1.0776350040206834e-11,-7.18197495261089e-12,-4.648039187347252e-12,-2.896527306950763e-12,-1.772853611551947e-12,-1.083121922775632e-12,-6.453437938718637e-13
21,-5.49848873404676e-09,-4.004650114247015e-09,-2.7623679914934582e-09,-1.8626327323709124e-09,-1.261412452596564e-09,-8.504739028436076e-10,-5.751124395243256e-10,-3.9364833727408893e-10,-2.750958572713043e-10,-1.9681921645419183e-10,-1.4309060559991985e-10,-9.921256512489583e-11,-6.967084559085402e-11,-5.2444444974714875e-11,-4.122618065761089e-11,-3.031081455454087e-11,-2.1482102558455024e-11,-1.496136339391982e-11,-9.427984655106432e-10,-7.241464808833735e-10,-5.529881841493543e-10,-4.2123839806223707e-10,-3.2154319078084883e-10,-2.4722948551200543e-10,-1.91954968912454e-10,-1.4973377151945673e-10,-1.117812708626667e-10,-8.377459046805517e-11,-6.621747164674331e-11,-5.415122994378572e-11,-4.1792393418513896e-11,-3.120388645501019e-11,-2.2906422103737093e-11,-1.592259071298791e-11,-1.0761517256138624e-11,-7.171630320602414e-12,-4.64135031794315e-12,-2.8925376990215507e-12,-1.7706019404570169e-12,-1.081889220215739e-12,-6.447056594925498e-13
22,-5.5431175443409065e-09,-4.036095557886281e-09,-2.7812303087705257e-09,-1.8721618804172493e-09,-1.2652751669058341e-09,-8.512764114293947e-10,-5.746238946698013e-10,-3.9286659635636614e-10,-2.744479172595798e-10,-1.9640426705196075e-10,-1.4287613743899156e-10,-9.915191879435477e-11,-6.968530294507992e-11,-5.2483527386504913e-11,-4.127123053743681e-11,-3.035282421007946e-11,-2.1514798041866857e-11,-1.4983370217596316e-11,-9.443977058479358e-10,-7.243617819045915e-10,-5.525008203663612e-10,-4.2053630274014754e-10,-3.2091076038655945e-10,-2.467795956618617e-10,-1.916918550775796e-10,-1.4961760087757055e-10,-1.1177499684355208e-10,-8.381993822291753e-11,-6.627692755944482e-11,-5.4210873293817984e-11,-4.184382297632616e-11,-3.124181798605696e-11,-2.2930417329841934e-11,-1.5933803235816693e-11,-1.076398967076706e-11,-7.169455754209692e-12,-4.637370416605377e-12,-2.8885150433304814e-12,-1.76734234213899e-12,-1.07952924187259e-12,-6.431404246785739e-13
23,-5.530938292637339e-09,-4.028849745752804e-09,-2.7777183395569086e-09,-1.8706844054032606e-09,-1.2645488871961797e-09,-8.506501325402989e-10,-5.738717942042854e-10,-3.9202178912799754e-10,-2.7363576538465424e-10,-1.9572801868356527e-10,-1.4238058581939754e-10,-9.885997120079809e-11,-6.954182999570287e-11,-5.241812218787712e-11,-4.124795928089593e-11,-3.036059945020379e-11,-2.153848894677384e-11,-1.5012405529310558e-11,-9.43573566304896e-10,-7.235884794000886e-10,-5.516896986585001e-10,-4.196942151281121e-10,-3.201021996679948e-10,-2.460788968015874e-10,-1.911467012273251e-10,-1.492413019981283e-10,-1.1157593636606862e-10,-8.374783826238053e-11,-6.627150727290635e-11,-5.4241192905447765e-11,-4.1899573732450226e-11,-3.1308700105808316e-11,-2.2998033013965155e-11,-1.5995367303933102e-11,-1.0815753510349424e-11,-7.21046152620788e-12,-4.66789706535178e-12,-2.9097715583442257e-12,-1.7814376583982236e-12,-1.0886064367794444e-12,-6.487261297770347e-13
24,-5.510944294133862e-09,-4.016590776870715e-09,-2.772372695553941e-09,-1.8701008584212696e-09,-1.266522525078455e-09,-8.536363541413575e-10,-5.768545295702612e-10,-3.9447620794792293e-10,-2.754098813571793e-10,-1.968834808950718e-10,-1.4305415955394866e-10,-9.915226292369579e-11,-6.962779717708237e-11,-5.2422984859615775e-11,-4.122215039101972e-11,-3.032457880399396e-11,-2.1508448951373966e-11,-1.4993234896502643e-11,-9.461211000553865e-10,-7.264508521222993e-10,-5.54448972367527e-10,-4.220650320019409e-10,-3.2194468564811365e-10,-2.473829898911329e-10,-1.919867071792372e-10,-1.4972055342289813e-10,-1.1176764510246361e-10,-8.37834298558525e-11,-6.624752856046178e-11,-5.419706983159225e-11,-4.185292651826958e-11,-3.127262181272184e-11,-2.297539764957591e-11,-1.5984279453006232e-11,-1.0811095966811076e-11,-7.208282610764327e-12,-4.666341741413966e-12,-2.9082887558286894e-12,-1.78006634761278e-12,-1.0874724621295239e-12,-6.478876222257133e-13
