,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
13,-5.677892791384893e-09,-4.127875091587555e-09,-2.839277128485067e-09,-1.9080561080800087e-09,-1.2882241020783806e-09,-8.690017940007898e-10,-5.89819871634422e-10,-4.03239006790533e-10,-2.8068476676203247e-10,-1.9984561656251582e-10,-1.4463114516375602e-10,-9.982607981147275e-11,-6.985698471843375e-11,-5.246550601199702e-11,-4.1166107710148825e-11,-3.019932792139219e-11,-2.1334730678872443e-11,-1.4770505578187744e-11,-9.530846876711278e-10,-7.361755671694058e-10,-5.650276772200521e-10,-4.310138248387189e-10,-3.2841572387977294e-10,-2.516125111661683e-10,-1.9456963219532635e-10,-1.512124161893786e-10,-1.1250524071766831e-10,-8.415049363250382e-11,-6.650044898108711e-11,-5.4442069851542995e-11,-4.2059927451717004e-11,-3.142567894306295e-11,-2.3075566454527047e-11,-1.6036086261725677e-11,-1.0840095778036208e-11,-7.2361374466261206e-12,-4.6845611735353086e-12,-2.9182096361073244e-12,-1.7960756877193863e-12,-1.1019633316118525e-12,-6.572641477545558e-13
14,-5.678060649810692e-09,-4.127751981097991e-09,-2.839051147753595e-09,-1.907869987695517e-09,-1.2881362445661156e-09,-8.689988716598862e-10,-5.898540860179221e-10,-4.0329626529966644e-10,-2.807302453886103e-10,-1.9987401059162336e-10,-1.446508064667354e-10,-9.9835962528036e-11,-6.986198939178696e-11,-5.2465015298233235e-11,-4.1168891058967785e-11,-3.021191115559646e-11,-2.136464107951178e-11,-1.485331215782752e-11,-9.530704954275588e-10,-7.361954350860869e-10,-5.650675066007562e-10,-4.3106125250908053e-10,-3.28459557623512e-10,-2.5164715697862047e-10,-1.9459355730291993e-10,-1.5122653626185555e-10,-1.1251218497256718e-10,-8.415355535504995e-11,-6.650331691083356e-11,-5.4445445973061537e-11,-4.20638517599826e-11,-3.14309977584642e-11,-2.3080840687486047e-11,-1.6040972532103874e-11,-1.0843731550827509e-11,-7.23887739981181e-12,-4.6866148876969546e-12,-2.9194196087370014e-12,-1.7970871566464343e-12,-1.1021897430291073e-12,-6.574556303141288e-13
15,-5.675957988841002e-09,-4.126463757562421e-09,-2.8384358990887546e-09,-1.907638510730422e-09,-1.2880540842554514e-09,-8.689510541652231e-10,-5.898129157017393e-10,-4.0325157795245717e-10,-2.806823855108619e-10,-1.9983849691111144e-10,-1.4462025250282252e-10,-9.982219729156973e-11,-6.985896170967338e-11,-5.24643103798008e-11,-4.1172986893134124e-11,-3.0214180582095354e-11,-2.1380520989986014e-11,-1.4889749737477363e-11,-9.529895159517218e-10,-7.361304708236753e-10,-5.650075216159599e-10,-4.3100528981649526e-10,-3.2840913383253505e-10,-2.516056742100984e-10,-1.9456126617448622e-10,-1.5120408537717792e-10,-1.1249920637628581e-10,-8.414800241605965e-11,-6.65015274014726e-11,-5.4446124713407996e-11,-4.206632767189981e-11,-3.14337839536651e-11,-2.308415649281155e-11,-1.6043817693458084e-11,-1.0845482048934507e-11,-7.2409907402933334e-12,-4.688038367320811e-12,-2.9206990161810164e-12,-1.7978504049253212e-12,-1.1027670048186753e-12,-6.579245485907368e-13
16,-5.6720094592000574e-09,-4.1237821852351465e-09,-2.836860724525665e-09,-1.906807427925766e-09,-1.2876408319693906e-09,-8.687536909735954e-10,-5.89720408527907e-10,-4.0320266971331457e-10,-2.80662102372476e-10,-1.9983500868871874e-10,-1.4462751781903242e-10,-9.982474046319167e-11,-6.98525637158726e-11,-5.246875731227301e-11,-4.1171778615402475e-11,-3.0214952877039894e-11,-2.1368853081104445e-11,-1.4853703749887064e-11,-9.527323106610966e-10,-7.359818176608132e-10,-5.649271288521894e-10,-4.3096592602940544e-10,-3.2839558689261427e-10,-2.5160570833529797e-10,-1.9456775421352718e-10,-1.5121206451792158e-10,-1.1250673648520599e-10,-8.41529504836838e-11,-6.65047060704021e-11,-5.444868375527839e-11,-4.206797620442909e-11,-3.143533469791457e-11,-2.3085454613835715e-11,-1.604519078822383e-11,-1.0847506001916928e-11,-7.242046380990033e-12,-4.689659811644716e-12,-2.921702023541471e-12,-1.7989214517350039e-12,-1.103473602162632e-12,-6.581987091216034e-13
17,-5.669099832804499e-09,-4.121688910037833e-09,-2.835501971166534e-09,-1.9060056510585695e-09,-1.2871771765228881e-09,-8.685137797189351e-10,-5.896178627930304e-10,-4.031673659916513e-10,-2.806733271865135e-10,-1.9986451989289913e-10,-1.446520884924365e-10,-9.985044941499396e-11,-6.987835113784014e-11,-5.248278239916086e-11,-4.118513120307252e-11,-3.022126227748741e-11,-2.1382351118837615e-11,-1.488610340791573e-11,-9.524668083716619e-10,-7.358350663791403e-10,-5.648628134299698e-10,-4.3095706071225903e-10,-3.2841728909130267e-10,-2.516442694583074e-10,-1.9461163759795097e-10,-1.5125348818208804e-10,-1.1254088606675593e-10,-8.417767450530503e-11,-6.652348006350749e-11,-5.446173892456861e-11,-4.2077668674079106e-11,-3.144193381172309e-11,-2.3090237576039443e-11,-1.604907661279155e-11,-1.0850959625216838e-11,-7.2455214935210485e-12,-4.6924429978649316e-12,-2.9242491864201546e-12,-1.8003763266800837e-12,-1.10420460843528e-12,-6.585110616784242e-13
18,-5.666777472154195e-09,-4.120053653933961e-09,-2.834509151889125e-09,-1.905448593614654e-09,-1.2868879352984506e-09,-8.683593656341352e-10,-5.895268633039066e-10,-4.0313432196242003e-10,-2.8066384903096435e-10,-1.9986482063855274e-10,-1.4466802125356872e-10,-9.987228055267893e-11,-6.98998693224558e-11,-5.2500160191147424e-11,-4.1198446785776874e-11,-3.0231306444193475e-11,-2.137857641602741e-11,-1.4851090012970594e-11,-9.522704903015414e-10,-7.357233400855755e-10,-5.648083273410574e-10,-4.30938747750299e-10,-3.284242157341926e-10,-2.516648852296827e-10,-1.9464147128816094e-10,-1.5128824022424832e-10,-1.1257630476586643e-10,-8.421061810062191e-11,-6.655185328169931e-11,-5.4487730580382965e-11,-4.2099109010588265e-11,-3.1458599940955544e-11,-2.3104222910613898e-11,-1.6060085086412293e-11,-1.086008355725023e-11,-7.253483166943919e-12,-4.697756971733921e-12,-2.9279085737591364e-12,-1.8025921084869229e-12,-1.105241348561387e-12,-6.586282892330803e-13
19,-5.6639311392531105e-09,-4.1177647722103945e-09,-2.8329312112080715e-09,-1.9044990979860103e-09,-1.2863820516605046e-09,-8.681336286535249e-10,-5.894606485971676e-10,-4.031393885059928e-10,-2.8069208081112333e-10,-1.998996230973671e-10,-1.4470907440541167e-10,-9.990541184861585e-11,-6.99268746184062e-11,-5.25199900693085e-11,-4.1219130847148225e-11,-3.024660520487e-11,-2.1390492134279308e-11,-1.4858096785059436e-11,-9.520160701243224e-10,-7.356154803832086e-10,-5.647937989547882e-10,-4.309766410284291e-10,-3.284839772602302e-10,-2.5172942369943705e-10,-1.9470307576900359e-10,-1.513440362831857e-10,-1.1262430108472522e-10,-8.425337663168109e-11,-6.659051593992751e-11,-5.452261851745139e-11,-4.2129867552561065e-11,-3.148662626358533e-11,-2.3128031187521343e-11,-1.6080273172494587e-11,-1.0876796126602645e-11,-7.265535064628104e-12,-4.706556954304727e-12,-2.933112946049944e-12,-1.8049796751364134e-12,-1.1060010763630036e-12,-6.583770894633304e-13
20,-5.664360089044784e-09,-4.117340376786772e-09,-2.8320316408034704e-09,-1.9035644752045607e-09,-1.285634523510853e-09,-8.676677266087628e-10,-5.89226683874082e-10,-4.030540103839851e-10,-2.806934805501517e-10,-1.999527857819721e-10,-1.4475534296545806e-10,-9.995313855140988e-11,-6.996688691180821e-11,-5.2553845251796213e-11,-4.124890176446041e-11,-3.02743598221635e-11,-2.1412502248916402e-11,-1.4883388899649672e-11,-9.51599539383608e-10,-7.353438360668933e-10,-5.646524634750693e-10,-4.3094333363802596e-10,-3.2851430362133097e-10,-2.51796428961879e-10,-1.9478411050359602e-10,-1.514263445291145e-10,-1.126993685049638e-10,-8.431888376270958e-11,-6.665005284598296e-11,-5.457661359135307e-11,-4.2177158665296666e-11,-3.152683921502952e-11,-2.316305010314586e-11,-1.6108676818138008e-11,-1.0898449670021247e-11,-7.28116212227072e-12,-4.716515246597888e-12,-2.9380634640989087e-12,-1.8067951666818249e-12,-1.1059444540590584e-12,-6.575808930684485e-13
21,-5.665804202360955e-09,-4.117898989899468e-09,-2.831954719179034e-09,-1.903214032144029e-09,-1.2852746011625257e-09,-8.673930260804857e-10,-5.890699589604334e-10,-4.0300140424102e-10,-2.8071358234535304e-10,-1.9999965495345175e-10,-1.4482721678843628e-10,-1.0002195300267508e-10,-7.003639884736041e-11,-5.2616746635911016e-11,-4.130127601514738e-11,-3.031920317460354e-11,-2.1458254260574727e-11,-1.4943582036831162e-11,-9.514123347393633e-10,-7.352256411049501e-10,-5.646128528568644e-10,-4.309648872597378e-10,-3.285877137315152e-10,-2.518978176711289e-10,-1.948984952325477e-10,-1.5154395067884481e-10,-1.1281277572620523e-10,-8.442122590142707e-11,-6.674071977035777e-11,-5.4659135288270466e-11,-4.2248751346504937e-11,-3.158714610635542e-11,-2.321261523407821e-11,-1.6146476195634844e-11,-1.0925137882343816e-11,-7.298227487345356e-12,-4.7253442911805205e-12,-2.9410264890414398e-12,-1.806375088134815e-12,-1.1038522405137383e-12,-6.55275697407616e-13
22,-5.664285494455575e-09,-4.117089597882234e-09,-2.831703803998915e-09,-1.903264113223153e-09,-1.2854543837655871e-09,-8.676122996875346e-10,-5.892831188631536e-10,-4.0318247868665575e-10,-2.80866628355373e-10,-2.001270714217027e-10,-1.4493872014247e-10,-1.0012551604254334e-10,-7.011790917587941e-11,-5.269340810518104e-11,-4.1372957756764914e-11,-3.0381999758071255e-11,-2.1499865107377905e-11,-1.4943229892038738e-11,-9.516692939137747e-10,-7.354957568141387e-10,-5.648788452420171e-10,-4.3121550787960324e-10,-3.288172814644956e-10,-2.52106246236335e-10,-1.9508674074827322e-10,-1.5171419027956462e-10,-1.1296402118448709e-10,-8.455709722045973e-11,-6.686437841700012e-11,-5.4771068322851415e-11,-4.2346837939504e-11,-3.1669317417865776e-11,-2.3277069281121652e-11,-1.6192774246188298e-11,-1.0954118855891576e-11,-7.313355229340665e-12,-4.730420701656698e-12,-2.939607019486259e-12,-1.801881168839539e-12,-1.0989918675259928e-12,-6.511333732150216e-13
23,-5.665348823870719e-09,-4.118317420014335e-09,-2.832825547239303e-09,-1.9041563780578752e-09,-1.2861226771307994e-09,-8.68119056239864e-10,-5.89663941476201e-10,-4.0349451740299207e-10,-2.811319613524521e-10,-2.0035889178082446e-10,-1.4515359587074625e-10,-1.0030501390177135e-10,-7.027829537638533e-11,-5.283587733213728e-11,-4.149742953791348e-11,-3.048466658792281e-11,-2.1573607126583964e-11,-1.4980114390408018e-11,-9.522819998996131e-10,-7.360285988081635e-10,-5.653492350009586e-10,-4.3163852170083285e-10,-3.2920235483182886e-10,-2.524581573964468e-10,-1.95408384200585e-10,-1.5200709936077745e-10,-1.1322396829517936e-10,-8.478494787897429e-11,-6.70661044283263e-11,-5.495033035329441e-11,-4.2496557777798536e-11,-3.178693258734777e-11,-2.336300631465272e-11,-1.624692756783258e-11,-1.0980628115003229e-11,-7.320864959841146e-12,-4.72638334574684e-12,-2.9295095145634616e-12,-1.791238532019234e-12,-1.0900927547290693e-12,-6.446464071651159e-13
24,-5.664977882037271e-09,-4.1190936078540365e-09,-2.834142465417588e-09,-1.9054965721354576e-09,-1.28727955921217e-09,-8.690820825237576e-10,-5.904737452358197e-10,-4.0419357988422e-10,-2.817496784463691e-10,-2.009070986204041e-10,-1.4563216088510037e-10,-1.0070903825568924e-10,-7.061057773891013e-11,-5.311427437230351e-11,-4.173379712261317e-11,-3.0674031402543235e-11,-2.1722597479308035e-11,-1.5111860642209997e-11,-9.534611908166165e-10,-7.370983137551601e-10,-5.663172984679527e-10,-4.3251859927692916e-10,-3.300061452208012e-10,-2.53187528634552e-10,-1.9606307595767535e-10,-1.5258718324643762e-10,-1.1371672469830943e-10,-8.519327663096694e-11,-6.740944398749764e-11,-5.5240372274787244e-11,-4.272254833595148e-11,-3.1948811032362655e-11,-2.3467596392161132e-11,-1.629851568113888e-11,-1.0993947315415425e-11,-7.310706630867486e-12,-4.704634464303904e-12,-2.9065844057431114e-12,-1.7719697919893794e-12,-1.0759507982743931e-12,-6.353754735784551e-13
