,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
10,-5.6284513415300626e-09,-4.154675748358122e-09,-2.885734299167669e-09,-2.0632896131780597e-09,-1.4564037988162018e-09,-9.89477287715175e-10,-6.718195185407447e-10,-4.513541652006192e-10,-3.0796090147299435e-10,-2.207637183169282e-10,-1.5821999973852213e-10,-1.0812822444022131e-10,-7.982029061357301e-11,-6.501597483096582e-11,-5.0804471987398826e-11,-3.9338569821378785e-11,-2.8148910178208326e-11,-1.9567949565703915e-11,-1.115331516321099e-09,-8.76190451517438e-10,-7.046544815552193e-10,-5.443548497432762e-10,-4.132326338773701e-10,-3.130173474179433e-10,-2.377848955550901e-10,-1.8214654538395028e-10,-1.4935358584193366e-10,-1.1831040830966675e-10,-9.209279093135557e-11,-7.739558924791078e-11,-5.847806946035453e-11,-4.2860842307903865e-11,-3.120181707723122e-11,-2.151104280403012e-11,-1.4358812578396361e-11,-9.459710322639351e-12,-7.02520373411886e-12,-4.6499715034622415e-12,-2.972497263819386e-12,-1.873274752253833e-12,-1.1237348771140578e-12
11,-5.629315792314163e-09,-4.156193976737943e-09,-2.8874229184508674e-09,-2.0647522081611168e-09,-1.4575483833739486e-09,-9.902910087680624e-10,-6.723628188209638e-10,-4.5170064936219226e-10,-3.081837808360888e-10,-2.2091702408910722e-10,-1.5832633700365591e-10,-1.081975865929617e-10,-7.98679582133912e-11,-6.505166976701152e-11,-5.0828674000300885e-11,-3.935350476855424e-11,-2.8155116716574326e-11,-1.956819487454958e-11,-1.1160834172052986e-09,-8.767739620521924e-10,-7.051103848080562e-10,-5.446913930196182e-10,-4.134731227650178e-10,-3.131867346495417e-10,-2.379037405180819e-10,-1.8222973870449498e-10,-1.494168574351597e-10,-1.183547172383905e-10,-9.212115369448488e-11,-7.741520735578914e-11,-5.848660804028118e-11,-4.286089756033217e-11,-3.119695454288927e-11,-2.150385136573324e-11,-1.4351716407926712e-11,-9.454147266993083e-12,-7.021135152596407e-12,-4.647428243176923e-12,-2.9711125891095858e-12,-1.872649534779863e-12,-1.1235598078417199e-12
12,-5.631759949862748e-09,-4.15823545326155e-09,-2.888922159421937e-09,-2.065797763554317e-09,-1.4582381772043922e-09,-9.907091718712449e-10,-6.726106902024318e-10,-4.518451050753203e-10,-3.082718002322677e-10,-2.2097571155504055e-10,-1.5836492372506733e-10,-1.0821982525019413e-10,-7.988052243414511e-11,-6.505926252297621e-11,-5.0831529983756614e-11,-3.935315570428671e-11,-2.815214362590666e-11,-1.9564045928901423e-11,-1.1164800159620003e-09,-8.77064197864772e-10,-7.053290786249175e-10,-5.448464304254688e-10,-4.135800013155026e-10,-3.1325997191046036e-10,-2.379531100981113e-10,-1.8226199166620756e-10,-1.4943908565253687e-10,-1.1836763281768686e-10,-9.212635685107582e-11,-7.741651840187406e-11,-5.848327024531468e-11,-4.285497757655762e-11,-3.119014698624525e-11,-2.1497506755363953e-11,-1.4346757935878885e-11,-9.450879074875675e-12,-7.018933164428459e-12,-4.646272510656016e-12,-2.970671267252967e-12,-1.872593243362613e-12,-1.1236978137488205e-12
13,-5.631266511828838e-09,-4.157405608817896e-09,-2.8880423209715748e-09,-2.065099654729574e-09,-1.45776628377731e-09,-9.904558961553922e-10,-6.725158589573952e-10,-4.5184460897387984e-10,-3.083084833453631e-10,-2.2101581995519819e-10,-1.583976119920524e-10,-1.0823984871296357e-10,-7.989211026238757e-11,-6.506707748579495e-11,-5.083577972844509e-11,-3.935550829983641e-11,-2.8153151265834136e-11,-1.9564646839810696e-11,-1.1163227413505747e-09,-8.769650330301255e-10,-7.052745827254464e-10,-5.448311275231072e-10,-4.1359063497766287e-10,-3.132820637042511e-10,-2.379761561223997e-10,-1.8228019560800575e-10,-1.494525280860354e-10,-1.1837654767033997e-10,-9.213164021126114e-11,-7.7420309567472e-11,-5.848528500078455e-11,-4.285603172245582e-11,-3.119098475422988e-11,-2.149852826418853e-11,-1.4347793039841682e-11,-9.45173903707958e-12,-7.019623266702844e-12,-4.6467899490032124e-12,-2.971068683089303e-12,-1.8729440202698535e-12,-1.1240098791787871e-12
14,-5.631595305409762e-09,-4.157521168967135e-09,-2.8880585506244916e-09,-2.065123241039014e-09,-1.4578184637455352e-09,-9.905339664144851e-10,-6.726006643483188e-10,-4.5191843853663515e-10,-3.0836110731820134e-10,-2.2104815866262723e-10,-1.5841350552129119e-10,-1.0824381039151081e-10,-7.989187983670919e-11,-6.506621231885693e-11,-5.083436500238437e-11,-3.9354684789929065e-11,-2.8153228737517662e-11,-1.956573587677962e-11,-1.1162436013027234e-09,-8.769149874893888e-10,-7.052405218365876e-10,-5.448093827513915e-10,-4.1357562495310107e-10,-3.1326923870566114e-10,-2.379638158449624e-10,-1.8226828794193738e-10,-1.4944241700351763e-10,-1.1836884652002415e-10,-9.21261739526902e-11,-7.741666031365184e-11,-5.848405163053416e-11,-4.285704195104039e-11,-3.119352491886653e-11,-2.1501786051664632e-11,-1.4350930895118664e-11,-9.454245353322226e-12,-7.021540068081432e-12,-4.648131661731445e-12,-2.972010224274932e-12,-1.8736040999797058e-12,-1.124479335811135e-12
15,-5.629611574335589e-09,-4.156184528949355e-09,-2.887289861778788e-09,-2.0646686847587212e-09,-1.4575540246625395e-09,-9.9038340022238e-10,-6.725052047191245e-10,-4.518525115117592e-10,-3.083134482607606e-10,-2.2101334129319037e-10,-1.58389617499352e-10,-1.0822990526908263e-10,-7.988379096524865e-11,-6.506089657799944e-11,-5.0831686578513723e-11,-3.9353705393915814e-11,-2.8153600002033173e-11,-1.9566706526787454e-11,-1.1159379172016776e-09,-8.767008609398009e-10,-7.050794951630642e-10,-5.446940809149349e-10,-4.1349443271016915e-10,-3.1321360276251163e-10,-2.379272229818033e-10,-1.8224482929056241e-10,-1.4942599662706133e-10,-1.18358770520563e-10,-9.21212903102553e-11,-7.741421872599676e-11,-5.84845748883318e-11,-4.285937792059158e-11,-3.119644931860793e-11,-2.1504541516221743e-11,-1.4353241747649716e-11,-9.455994425442484e-12,-7.022978935678193e-12,-4.649255809578604e-12,-2.9728855562949443e-12,-1.874283647868194e-12,-1.124971262791977e-12
16,-5.62585869117624e-09,-4.1535261360704305e-09,-2.885642913309136e-09,-2.063648187495546e-09,-1.456953251061725e-09,-9.9006564776669e-10,-6.723445265830433e-10,-4.517797517902721e-10,-3.082853733708519e-10,-2.210056736483721e-10,-1.5839279185100682e-10,-1.0823746189725572e-10,-7.989107096543948e-11,-6.506705590337471e-11,-5.0836747473563665e-11,-3.935748830191629e-11,-2.8156102203066086e-11,-1.9568197428672167e-11,-1.1156067696141284e-09,-8.764942476185464e-10,-7.049454866834345e-10,-5.446206674493703e-10,-4.134614346632359e-10,-3.1320408434792294e-10,-2.3792862534481805e-10,-1.8225026694609993e-10,-1.4943139458086242e-10,-1.1836354068765664e-10,-9.212544638989265e-11,-7.741779342341063e-11,-5.848736654477114e-11,-4.2861412422451125e-11,-3.1198008942279925e-11,-2.15058801095344e-11,-1.4354595108073553e-11,-9.457565039448822e-12,-7.0246105045243486e-12,-4.650863717723753e-12,-2.9742996877503964e-12,-1.8753932124518373e-12,-1.12573147931685e-12
17,-5.623046997889014e-09,-4.151512575635317e-09,-2.8843651147896574e-09,-2.0628358752245603e-09,-1.456462520603103e-09,-9.898006934045422e-10,-6.722121055875687e-10,-4.51725579302409e-10,-3.0827201259385355e-10,-2.2101051529534886e-10,-1.5840611853608288e-10,-1.0825262496455385e-10,-7.990409883537422e-11,-6.507780804887857e-11,-5.08452953234101e-11,-3.9363916710029064e-11,-2.81604496204123e-11,-1.9571056681131328e-11,-1.1153014783442477e-09,-8.7629697622178e-10,-7.048205867616138e-10,-5.445586931373769e-10,-4.1344338415695236e-10,-3.132107951421606e-10,-2.379462162998137e-10,-1.8227026666478977e-10,-1.4944957333908482e-10,-1.1837884417697843e-10,-9.213812536345149e-11,-7.742844652266792e-11,-5.849538054258027e-11,-4.286715567838774e-11,-3.120228134713191e-11,-2.1509245133989073e-11,-1.435752423855867e-11,-9.460322118088019e-12,-7.027125751534325e-12,-4.653049983397636e-12,-2.9760648901111197e-12,-1.876701253842017e-12,-1.1265857573165522e-12
18,-5.6202635251378555e-09,-4.149474887116929e-09,-2.8830651044065348e-09,-2.0620226699260844e-09,-1.45598683089692e-09,-9.89558057634439e-10,-6.721004472714396e-10,-4.5168593692454846e-10,-3.082672711493165e-10,-2.2102054183026346e-10,-1.5842390913950454e-10,-1.0827337355957876e-10,-7.992377777863169e-11,-6.509542161636331e-11,-5.086087314288552e-11,-3.937693326099744e-11,-2.8170686672871963e-11,-1.957886137380047e-11,-1.1149843445114326e-09,-8.761041588378919e-10,-7.047096376455657e-10,-5.445180568353048e-10,-4.134500333878006e-10,-3.132418475053765e-10,-2.379867924561041e-10,-1.8231178782656467e-10,-1.494880226358977e-10,-1.184130455157238e-10,-9.216839736799235e-11,-7.745554986725482e-11,-5.85182551784085e-11,-4.288601934714255e-11,-3.121778715229915e-11,-2.1521965649250212e-11,-1.4367980282563136e-11,-9.46886085868801e-12,-7.034108602263579e-12,-4.658303096742711e-12,-2.9797112529249053e-12,-1.879008881668938e-12,-1.1278179640104197e-12
19,-5.617688521433e-09,-4.147390386255962e-09,-2.8816012668593405e-09,-2.0610575305706267e-09,-1.4554045889789691e-09,-9.892621963743746e-10,-6.71977373812291e-10,-4.516598036827015e-10,-3.082850179511975e-10,-2.2105236087391613e-10,-1.5845937475337183e-10,-1.0830670999970749e-10,-7.99532808515976e-11,-6.512182071888643e-11,-5.088424942537637e-11,-3.939712386913803e-11,-2.8187479728396513e-11,-1.9592594768324736e-11,-1.1147030267231376e-09,-8.759417103735932e-10,-7.046303844950499e-10,-5.445108363510741e-10,-4.134904077533324e-10,-3.133044232119761e-10,-2.380539770622604e-10,-1.8237529576144855e-10,-1.495462903685688e-10,-1.184652962370073e-10,-9.221523919815704e-11,-7.749843461667374e-11,-5.85557725152617e-11,-4.2918163110809456e-11,-3.124528874624818e-11,-2.1544620622960507e-11,-1.438614593721061e-11,-9.482886388173668e-12,-7.044976497268722e-12,-4.6658038839854404e-12,-2.9843600993924662e-12,-1.8815442729277386e-12,-1.1288339499862964e-12
20,-5.618045800707208e-09,-4.147015315428781e-09,-2.8808057604194044e-09,-2.060246459437889e-09,-1.4547250967307615e-09,-9.8877913636006e-10,-6.71687981288462e-10,-4.515228977198612e-10,-3.082435635279342e-10,-2.2105728850955344e-10,-1.584880145586408e-10,-1.0834451018187082e-10,-7.999028911459836e-11,-6.515598009051923e-11,-5.0915601703729726e-11,-3.942496010726785e-11,-2.8211383177232205e-11,-1.9612704437432544e-11,-1.1142978423827097e-09,-8.756562985000055e-10,-7.044538967034754e-10,-5.444370062021626e-10,-4.1349527400514255e-10,-3.133552795026647e-10,-2.381253481559855e-10,-1.8245202813012221e-10,-1.496201764623661e-10,-1.1853426200038957e-10,-9.227939143290051e-11,-7.755802829853667e-11,-5.860897857492882e-11,-4.296428676996788e-11,-3.128462567433798e-11,-2.1576735835090385e-11,-1.441125051552338e-11,-9.50144773070648e-12,-7.05887130399522e-12,-4.674835214933881e-12,-2.9894882337833683e-12,-1.8839567560629727e-12,-1.1294485024937144e-12
21,-5.618870293504322e-09,-4.147166615335257e-09,-2.880500821587795e-09,-2.059831736604188e-09,-1.4543417485408758e-09,-9.885013248465876e-10,-6.715377020654802e-10,-4.51480679112088e-10,-3.082714272457181e-10,-2.211172835526071e-10,-1.5856185579748577e-10,-1.0841845659408901e-10,-8.005728533882548e-11,-6.521624955504195e-11,-5.09692986395802e-11,-3.94713612579373e-11,-2.8249758222951715e-11,-1.9643633622678617e-11,-1.114116544488121e-09,-8.755555717443526e-10,-7.044262557832375e-10,-5.44478104874913e-10,-4.1358812873108577e-10,-3.1347687230303926e-10,-2.3825664516623467e-10,-1.825818150419023e-10,-1.4974178204496655e-10,-1.1864532503442096e-10,-9.238057274121353e-11,-7.765090551226614e-11,-5.869034990770718e-11,-4.303330441381878e-11,-3.1341863822872166e-11,-2.1621485049939078e-11,-1.4444105426237804e-11,-9.523838425598308e-12,-7.0745482836270695e-12,-4.683762053158791e-12,-2.9934412869931133e-12,-1.8848194801500347e-12,-1.1285849590958596e-12
22,-5.6177610680854895e-09,-4.146592198782286e-09,-2.880352148654672e-09,-2.0598880291510614e-09,-1.4545017724751522e-09,-9.887032385999255e-10,-6.717367462391419e-10,-4.5165908927391445e-10,-3.0842505277855615e-10,-2.212499944405605e-10,-1.5867652535358956e-10,-1.0851664149700807e-10,-8.014424073354503e-11,-6.529575116699438e-11,-5.1041507781561715e-11,-3.953531238738419e-11,-2.8304058681309523e-11,-1.9688003457373706e-11,-1.1143810625046946e-09,-8.758067402070213e-10,-7.046624102208753e-10,-5.446984094286641e-10,-4.1379327082680054e-10,-3.1366825203374567e-10,-2.384355369262535e-10,-1.827488448953574e-10,-1.498977756081201e-10,-1.1878871457493137e-10,-9.251219190048896e-11,-7.777274450393062e-11,-5.879833837254173e-11,-4.312539758747831e-11,-3.141723788641526e-11,-2.1678239935610896e-11,-1.4482883016069575e-11,-9.54720530898486e-12,-7.0891607553444625e-12,-4.689951588247404e-12,-2.9941142026028252e-12,-1.882642663401286e-12,-1.1253366380478991e-12
23,-5.618970889206784e-09,-4.14788000535636e-09,-2.8814967561373764e-09,-2.060801852950739e-09,-1.455197864154262e-09,-9.89212778416054e-10,-6.721161235425992e-10,-4.519541701160085e-10,-3.0867122588484933e-10,-2.2146810559637212e-10,-1.5887323407732297e-10,-1.0869200028370931e-10,-8.030128387393981e-11,-6.543837227220623e-11,-5.116997009407313e-11,-3.964691106850337e-11,-2.8395942211475945e-11,-1.9759781262502023e-11,-1.115039160773747e-09,-8.763719666033846e-10,-7.051598501721437e-10,-5.451348429921294e-10,-4.141832282102086e-10,-3.1402415191655804e-10,-2.387637261714808e-10,-1.830514485048339e-10,-1.5017529072157682e-10,-1.1903764798863743e-10,-9.273473831986303e-11,-7.797414351110276e-11,-5.897020732597223e-11,-4.326479119725499e-11,-3.1524720198002775e-11,-2.175206216945875e-11,-1.4526596219128104e-11,-9.567625406236992e-12,-7.098686854777654e-12,-4.68966550058471e-12,-2.9886361017724524e-12,-1.87555153001769e-12,-1.1186862879224264e-12
24,-5.618350108895756e-09,-4.14837857824338e-09,-2.882618525530881e-09,-2.062026616704116e-09,-1.4563587505409097e-09,-9.902378993860734e-10,-6.729929399877311e-10,-4.5270050573578586e-10,-3.093134841572093e-10,-2.22028680878113e-10,-1.593595427854179e-10,-1.0909801109168374e-10,-8.0642905382241e-11,-6.573492611041963e-11,-5.142267886571309e-11,-3.9854169438010765e-11,-2.855387117647662e-11,-1.9872739207809463e-11,-1.11635541460521e-09,-8.775762082051887e-10,-7.062562185007515e-10,-5.461207226062676e-10,-4.150652456258823e-10,-3.1481223370962704e-10,-2.39464292799164e-10,-1.8366830720180106e-10,-1.5071986734161528e-10,-1.1950387994965822e-10,-9.313079588175638e-11,-7.831953213795331e-11,-5.924682175671291e-11,-4.347224778411555e-11,-3.167029880062485e-11,-2.1838682279984437e-11,-1.4565840470227887e-11,-9.574672873914997e-12,-7.094344905548811e-12,-4.6761752771594795e-12,-2.972416709430743e-12,-1.86065699652933e-12,-1.107004756767697e-12
